ID,Isi berita,label
11,"Campus League Badminton Regional Semarang telah berakhir. Universitas Sebelas Maret (UNS) mendominasi dengan meraih tiga gelar juara. Ajang ini bergulir di Polytron Stadium, Universitas Diponegoro dan tuntas pada Sabtu, 29 Agustus 2026, setelah berjalan empat hari. Ada 149 student-athlete yang berpartisipasi. Mereka berasal dari 17 perguruan tinggi di Semarang, Yogyakarta, Surakarta, Surabaya, hingga Makassar. ""Badminton merupakan salah satu olahraga unggulan dari Indonesia dan itu sesuatu yang kita bersama ingin terus jaga. Campus League ingin berkontribusi paling tidak di level kampus,"" kata CEO Campus League, Ryan Gozali, dalam keterangan persnya. ""Campus League sebenarnya hadir di badminton untuk bisa menaungi talenta-talenta pebulutangkis yang sangat baik, tapi mungkin tidak bisa menembus ke Pelatnas. Ajang ini juga dirancang agar atlet tidak harus memilih antara olahraga dan pendidikan,"" sambungnya. Dari total enam nomor pada kategori perorangan (individual), UNS mendominasi dengan meraih tiga gelar juara. Perguruan tinggi asal Surakarta itu memboyong tiga gelar melalui Adna Farrell Nugroho/Muhamad Khalil Munawar Abullah pada nomor ganda putra, Lintang Ari Rahmawati/Tanaya Yafiyah Darojat di nomor ganda putri, dan Adna Farrell Nugroho/Lintang Ari Rahmawati dari nomor ganda campuran. Universitas Islam Indonesia (UII) berhasil menjadi juara di kategori beregu. UII akan kembali bersaing di Bandung untuk memperebutkan titel juara The Nationals. ""Kami berharap kehadiran Polytron dapat memberikan dukungan positif bagi para atlet sekaligus memperkuat semangat kebersamaan untuk terus melangkah dan menciptakan kebanggaan bagi Indonesia,"" kata Diantika, General Manager Corporate Communications Polytron. (ran/bay)",Sport
12,"Jonatan Christie menduduki posisi pertama pada ranking tunggal putra Federasi Bulutangkis Dunia (BWF). Setelah 26 tahun akhirnya ada lagi tunggal putra Indonesia di ranking 1 dunia. Jonatan Christie berada di posisi pertama ranking tunggal putra dunia dalam daftar peringkat yang baru diperbarui BWF, Selasa (25/8/2026). Ia di urutan teratas dengan raihan 87,631 poin. Jonatan jadi tunggal putra Indonesia pertama yang berada di urutan teratas ranking BWF dalam 26 tahun terakhir. Tunggal putra Indonesia sebelum Jonatan yang pernah menempati ranking 1 BWF adalah Taufik Hidayat pada tahun 2000. Jonatan naik dua peringkat dari daftar ranking sebelumnya. Tunggal putra 28 tahun ini mendapatkan peringkat,meski hanya mampu melangkah hingga 16 besar pada Kejuaraan Dunia Bulutangkis 2026. Hal ini tak lepas dari torehan para pesaing Jonatan yang juga tak optimal di ajang tersebut. Jonatan unggul 629 poin dari Christo Popov . Pebulutangkis Prancis tersebut kini meraih 87.002 poin. Posisi ketiga ditempati oleh tunggal Thailand, Kunlavit Vitidsarn dengan raihan 86,915 poin. Lima besar dilengkapi oleh Chou Tien Chen (Taiwan) dan Anders Antonsen (Denmark) di urutan keempat dan kelima. Shi Yu Qi yang sebelumnya menduduki peringkat satu dunia merosot tajam ke urutan keenam. Ia turut lima peringkat akibat langsung tersingkir di babak pertama Kejuaraan Dunia Bulutangkis 2026. Dua finalis Kejuaraan Dunia Bulutangkis 2026 Alex Lainer dan Kodai Naraoka di urutan ke-7 dan ke-8. Lainer yang jadi juara di ajang tersebut naik tiga peringkat. Begitu pula, Naraoka yang kalah dari Lainer di laga puncak. Ranking Tunggal Putra BWF Jonatan Christie (Indonesia) - 87.631 poin Christo Popov (Prancis) - 87.002 poin Kunlavut Vitidsarn (Thailand) - 86.915 poin Chou Tien Chen (Taiwan) - 86.580 poin Anders Antonsen (Denmark) - 85.405 poin Shi Yu Qi (China) - 84.705 poin Alex Lanier (Prancis) - 78.715 poin Kodai Naraoka (Jepang) - 76.530 poin Victor Lai (Kanada) - 76.465 poin (pur/raw)",Sport
13,"Perkumpulan Besar Padel Indonesia (PBPI) terus memperkuat komitmennya dalam mendorong pertumbuhan olahraga padel di Indonesia. Salah satunya lewat turnamen ini. PBPI baru saja menuntaskan perhelatan FIP Silver & FIP Promises Bali, 10-16 Agustus 2026 di Island Sports, Bali. Untuk pertama kalinya FIP SILVER diadakan di Indonesia. Menghadirkan kompetisi berstandar internasional, ajang ini menjadi salah satu langkah penting dalam upaya PBPI membangun ekosistem padel Indonesia yang semakin kompetitif, sekaligus membuka lebih banyak kesempatan bagi atlet nasional untuk mendapatkan pengalaman bertanding melawan pemain dari berbagai negara. Sebanyak 238 atlet dari 32 negara hadir seperti Spanyol, Italia, Argentina, Portugal, Singapura, Jepang, Jerman, Brasil, Inggris, Thailand, hingga negara-negara lainnya. Bagi PBPI, kehadiran para atlet internasional di Indonesia memiliki arti penting dalam perkembangan padel nasional. Kompetisi internasional yang diselenggarakan di tanah air memberikan kesempatan bagi atlet Indonesia untuk menguji kemampuan secara langsung menghadapi pemain dengan pengalaman dan level permainan yang beragam. Pada kategori putra, gelar juara diraih oleh Marcos Gonzalez Blanco dari Spanyol dan Martin Abud, sementara kategori putri dimenangkan oleh Carla Fernandez Gonzalez dan Nerea Guerra Santana, keduanya dari Spanyol. Keikutsertaan atlet dari berbagai negara juga menunjukkan bahwa Indonesia semakin mampu menjadi bagian dari kalender kompetisi padel internasional sekaligus menjadi tuan rumah bagi pertandingan dengan standar global. Investasi PBPI untuk Regenerasi Atlet Selain kompetisi senior, FIP Promises Bali menjadi bagian yang tidak kalah penting dalam visi PBPI untuk membangun jalur pembinaan atlet sejak usia dini. Sebanyak 276 atlet muda dari 10 negara mengikuti FIP Promises Bali, dengan peserta dari Amerika Serikat, Malaysia, Italia, Inggris, Kazakhstan, Prancis, Rusia, Singapura, Kuwait, dan Jerman. Bagi PBPI, kompetisi kelompok usia bukan hanya mengenai hasil pertandingan, tetapi juga mengenai menciptakan jalur bagi generasi muda Indonesia untuk berkembang menjadi atlet berprestasi di masa depan. Melalui kompetisi internasional seperti FIP Promises, para atlet muda Indonesia dapat memperoleh pengalaman bertanding di level yang lebih tinggi, menghadapi gaya permainan yang berbeda, serta memahami standar kompetisi internasional sejak usia dini. PBPI melihat penyelenggaraan turnamen internasional sebagai bagian dari proses membangun ekosistem padel Indonesia secara menyeluruh. Kehadiran kompetisi internasional di Indonesia memberikan manfaat yang lebih luas, mulai dari peningkatan pengalaman atlet, kesempatan bagi pelatih dan official untuk mendapatkan exposure internasional, hingga mendorong klub dan komunitas lokal untuk terus meningkatkan standar mereka. Dengan semakin banyaknya turnamen internasional yang hadir di Indonesia, PBPI berharap atlet nasional dapat memiliki jalur kompetisi yang berkelanjutan, mulai dari kelompok usia hingga level senior. Hal ini sejalan dengan visi PBPI untuk membawa padel Indonesia menuju level yang lebih tinggi dan menciptakan fondasi yang kuat bagi prestasi nasional di masa mendatang. Hasil FIP Promises Bali U-12 Putra: M. Rakha Rezqiano Simanjuntak & Oziel Kurnia Alfarizqi U-14 Putra: Gibra Hazell Alvaro & Oliver Nathan Darmawan U-14 Putri: Calia De Heyn & Namu Steenbakkers U-16 Putri: Johanna Nesya Rosejaya & Ratu Athena Putri U-18 Putra: Bagas Putrajati & Rafael Jose Soesilo U-18 Putri: Ratu Athena Putri & Kadek Nandini Oktavia Nandin",Sport
14,"AQUA Cup Badminton Solo 2026 diikuti oleh 219 peserta. Pertandingan bulutangkis kelompok usia ini mempunyai atmosfer yang tak biasa. Ajang tersebut berlangsung di Atrium The Park Mall Solo pada 22-26 Agustus 2026. Ini merupakan upaya penyelenggara dalam mendukung pembinaan atlet bulutangkis usia dini melalui kolaborasi olahraga, teknologi, dan gaya hidup. ""AQUA Cup Badminton Solo 2026 kami hadirkan bukan hanya sebagai turnamen, tetapi sebagai pengalaman yang mempertemukan olahraga, komunitas, dan gaya hidup,"" kata Head of Marketing AQUA Elektronik, Yazid, dalam keterangan persnya. Berbeda dari turnamen pada umumnya, AQUA Cup Badminton Solo 2026 digelar di Atrium The Park Mall Solo. Konsep tersebut dipilih agar pertandingan dapat dinikmati lebih luas oleh masyarakat yang sedang berbelanja maupun menghabiskan waktu bersama keluarga. ""Kami ingin peserta maupun pengunjung dapat menikmati atmosfer kompetisi sekaligus mengenal lebih dekat inovasi AQUA Elektronik yang dirancang untuk memberikan kemudahan dan pengalaman yang lebih baik dalam kehidupan sehari-hari,"" sambungnya. AQUA Cup Badminton Solo 2026 mempertandingkan tujuh nomor pertandingan, mulai dari kategori anak hingga ganda putra dewasa. Total terdapat 219 atlet yang ambil bagian dalam kompetisi tersebut. Kategori yang dipertandingkan meliputi Tunggal Putri Anak (2014-2016), Tunggal Putra Anak Usia Utama (2014), Tunggal Putra Anak Usia Madya (2015), Tunggal Putra Anak Usia Dini Utama (2016), Tunggal Putra Anak Usia Dini Madya (2017), Tunggal Putra Pra Usia Dini, hingga Ganda Putra Dewasa. ""Kami percaya olahraga memiliki kekuatan untuk membentuk karakter sekaligus memberikan ruang bagi generasi muda untuk berkembang. Melalui AQUA Cup Badminton Solo 2026, kami ingin menghadirkan pengalaman kompetisi yang positif, sehingga para peserta dapat belajar menikmati proses, membangun kepercayaan diri, dan terus mengembangkan potensi mereka di dunia olahraga,"" ujar Yazid. Penyelenggaraan AQUA Cup Badminton Solo 2026 juga mendapat dukungan dari sejumlah tokoh olahraga, di antaranya Ketua Pengprov PBSI Jawa Tengah Basri Yusuf, Ketua Pengkot PBSI Surakarta FX Hadi Rudyatmo, Ketua Umum PMS Sumartono Hadinoto, serta jajaran manajemen Haier dan AQUA Elektronik. ""Bulutangkis memiliki basis komunitas yang kuat di Solo dan sekitarnya, sehingga kegiatan ini menjadi momentum yang tepat untuk membangun interaksi positif dengan konsumen sekaligus memperkuat kehadiran AQUA Elektronik di tengah masyarakat Solo,"" kata Owner Candi Elektronik, Ardian Ayat Santiko. (ran/yna)",Sport
15,"Selesai sudah UTR PTT Men's World Tennis Championship 2026. Tampil sebagai juara adalah petenis asal Amerika Serikat Alexander Chang. Pada laga puncak di lapangan A Bali Beach Country Club, Nusa Dua, Minggu (23/8/2026), Chang menghadapi wakil Prancis Matthieu Perchicot. Chang menang rubber set 5-7, 6-4, 6-4. Duel keduanya sudah berjalan ketat karena mereka saling mematahkan servis di set pertama. Kejar-kejaran skor terjadi hingga sama kuat 5-5 di gim 10. Perchiot yang sudah berusia 33 tahun memanfaatkan mental dan kematangan bertanding untuk menangi set pertama 7-5 dalam tempo 75 menit. Memasuki set kedua, Chang mencoba mengubah gaya dengan bermain lebih sabar di garis belakang, namun secara tiba-tiba menyerang ke depan net untuk meredam forehand top spin Perchiot yang bertinggi badan 183 centimeter tersebut. Strategi tersebut membuah hasil, ketika petenis kidal itu meraih kemenangan 6-4 dalam waktu 57 menit, sehingga final harus berlanjut ke set penentuan. Chang berada di atas angin pada set ketiga lewat servis keras dan cegatan voli yang jadi andalannya. Selain itu dia juga lebih sabar dalam meladeni reli-reli panjang lawan. Dalam durasi 2 jam 31 menit, Chang berhasil merebut gelar juara dengan kemenanngan 6-4. Chang berhak atas hadiah juara tunggal putra senilai 3.600 dolar AS atau Rp 63,5 juta, sementara Perchicot sebagai runner-up mendapat 2.075 dolar AS atau sekitar Rp 36,6 juta. ""Saya cukup kecewa karena cuma jadi runner-up, tapi saya akui bahwa Alexander (Chang) bermain luar biasa dan pantas jadi juara,"" ujar Perchicot dalam keterangan kepada media. Sedangkan Chang menyebut perubahan strategi permainan setelah kalah di set pertama jadi faktor kunci kemenangannya. ""Saya senang dengan kemenangan ini dan berharap bisa tampil lebih baik di M-15 pekan depan,"" papar Chang. Seusai dengan gelaran Universal Tennis Rating atau UTR PTT yang merupakan rangkaian dari Amman Men's World Tennis Tour Championship 2026, ajang ini akan jeda selama sepekan sebelum dilanjutkan dua rangkaian seri M-15. Untuk seri ke IV M-15 dimulai 31 Agustus hingga 6 September, lalu seri V mulai 7 sampai 13 September. (mrp/ran)",Sport
16,"Badminton Prancis berjaya dalam Kejuaraan Dunia BWF 2026. 2 Wakilnya berhasil menyabet medali emas. Selamat! Prancis mengirim 2 wakilnya di final Kejuaraan Dunia. Ada Thom Gicquel/Delphine Delrue di nomor ganda campuran, serta Alex Lanier di sektor tunggal putra. Gicquel/Delphine menghadapi unggulan pertama asal China Feng Yan Zhe/Huang Dong Ping. Duel digelar di Court 1 Indira Gandhi Arena, Minggu (23/8/2026). Duel ketat terjadi pada awal gim pertama. Gicquel/Delrue berhasil meraih kemenangan deuce 22-20 atas Zhe/Ping. Ganda campuran China menyamakan kedudukan dengan merebut gim kedua 21-19. Gicquel/Delrue tampil gemilang pada gim ketiga dan menjadi juara dengan kemenangan 21-15. Sejarah pun tercipta usai kemenangan Gicquel/Delrue. Keduanya menjadi wakil Prancis pertama dalam sejarah yang meraih medali emas Kejuaraan Dunia BWF. Prestasi Gicquel/Delrue disusul Alex Lanier di nomor tunggal putra. Pebulutangkis berusia 21 tahun itu mengalahkan wakil Jepang Kodai Naraoka 2 gim langsung. Take a bow, the first-ever world champions from France!! 🇫🇷🏆#BWFWorldChampionships #NewDelhi2026 pic.twitter.com/Ix8SpktqbD — BWF (@bwfmedia) August 23, 2026 Lanier unggul dengan skor telak 21-11 atas Naraoka pada gim pertama. Jawara Singapore Open 2026 itu kembali mencapai poin identik 21-11 dalam gim kedua dan meraih titel juara. Kesuksesan Thom Gicquel/Delphine Delrue dan Alex Lanier menunjukkan kekuatan Prancis yang bisa bersaing di pentas badminton dunia. Keberhasilan ini berbanding terbalik dengan Indonesia yang gagal mengirimkan wakil ke final Kejuaraan Dunia BWF 2026. (bay/aff)",Sport
17,"Harapan Indonesia melihat petenisnya di final UTR PTT Men's World Tennis Championship 2026 pupus susah. Ini setelah Anthony Susanto kalah di semifinal. Pada pertandingan di lapangan A Bali Beach Country Club, Nusa Dua, Sabtu (22/8/2026), Anthony menghadapi petenis Amerika Serikat Alexander Chang. Pada turnamen berhadiah total 20 ribu dolar AS ini, perjuangan pantang menyerah ditunjukkan Anthony selama 2 jam 20 menit. Namun, itu saja belum cukup karena Anthonya akhirnya keok. Dua karakter permainan berbeda ditunjukkan kedua semifinalis ini. Pada set perdana Anthony, dia mengandalkan permainan rali-rali panjang dari garis belakang untuk meredam gempuran serangan servis voli Chang. Dengan konsistensi serangan serta kondisi stamina yang prima, di set pertama petenis kidal dari Amerika Serikat ini langsung mematahkan servis dari Anthony , dan mempertahankan keunggulan 6-4 dalam tempo 50 menit. Memasuki set kedua, Anthony lebih sabar dan dengan dengan bola rali-rali panjang, dia merepotkan Chang. Anthony yang merupakan adik kandung petenis nasional David Agung Susanto ini, berhasil merebut kemenangan 6-3, dan memaksakan pertarungan rubber set. Namun kecerdikan serta konsistensi permainan menyerang yang juga merupakan juara UTR PTT tahun 2025 lalu, menjadi faktor penentukan kemenangan di set ketiga 6-3, sekaligus mengantarkannya maju ke final. Menanggapi kegagalannya ke Final UTR PTT 2026 Bali, Anthony mengaku kecewa dan memberi selamat kepada Chang yang bermain lebih cerdik. ""Sayangnya saya gagal memanfaatkan poin-poin krusial terutama di set ketiga. Namun saya akui Alexander Chang bermain bagus hari ini, lebih cerdik,"" ujar Anthony dalam keterangan kepada detikSport. Selanjutnya di laga final yang akan digelar di lapangan A Bali Beach Country Club Nusa Dua, Minggu (238), Chang akan ditantang wakil dari Perancis Matthieu Perchicot, setelah di semifinal menghentikan perlawanan Azuma Visaya dari Amerika Serikat juga lewat pertarungan 3 set. (mrp/nds)",Sport
18,"Medali perunggu dari Kejuaraan Dunia 2026 menjadi catatan penting bagi ganda campuran Indonesia Amri Syahnawi/Nita Violina Marwah. Meski terhenti di semifinal, hasil ini justru menambah semangat mereka untuk naik ke podium yang lebih tinggi. Amri/Nita disingkirkan Feng Yan Zhe/Huang Dong Ping dalam laga ketat 22-20, 14-21, 20-22 pada Sabtu (22/8/2026). Amri menyebut pencapaian di New Delhi ini menjadi suntikan kepercayaan diri besar bagi perjalanan kariernya bersama Nita. ""Saya rasa ini menambah kepercayaan diri buat kami berdua untuk bisa konsisten tampil seperti ini, untuk bisa tambah latihannya lagi supaya jadi lebih baik lagi. Podiumnya bisa lebih tinggi lagi,"" kata Amri dalam keterangannya melalui federasi. Ia juga berharap hasil ini bisa jadi penyemangat untuk sektor ganda campuran Indonesia yang sedang membangun ulang. Ganda campuran Indonesia tengah disorot tajam bukan hanya karena prestasinya yang menurun akhir-akhir ini, tapi juga kabar dugaan adanya pelanggaran integritas. ""Semoga hasil ini memotivasi tim ganda campuran yang mulai dari nol lagi. Ayo bareng-bareng teman-teman, para pelatih, adik-adik, kita kerja keras lagi, kita coba lagi semaksimal mungkin,"" ujarnya. Sementara itu, Nita mendedikasikan medali perunggu tersebut untuk seluruh pihak yang tidak pernah berhenti percaya pada mereka. Mereka menjadi satu-satunya wakil Indonesia yang naik podium di Kejuaraan Dunia 2026. ""Medali perunggu ini untuk Indonesia dan untuk semua yang sudah selalu percaya kalau kami masih bisa bersaing. Untuk keluarga dan pelatih juga,"" kata Nita. (mcy/cas)",Sport
19,"Ganda campuran Indonesia Amri Syahnawi/Nita Violina Marwah harus puas meraih medali perunggu di Kejuaraan Dunia 2026. Bertanding di New Delhi, Jumat (22/8/2026), Amri/Nita takluk 22-20, 14-21, 20-22 dari unggulan 1 dunia asal China Feng Yan Zhe/Huang Dong Ping. Amri bangga bisa mempersembahkan medali untuk Indonesia. Laga berjalan ketat, terutama di gim ketiga dengan tensi sangat tinggi. ""Alhamdulillah bisa bawa medali, ini hasil terbaik yang kami bisa berikan buat Indonesia. Untuk pertandingan hari ini berjalan cukup baik dari awal sampai akhir. Terutama di gim ketiga dengan tensi yang luar biasa, dengan fokus tingkat tinggi sayang memang kami tidak bisa convert,"" kata Amri dalam keterangannya melalui federasi. ""Tapi memang sama-sama tidak mau kalah, sama-sama pengen ke final dan juara dari sisi kami maupun pasangan China,"" lanjutnya. Amri juga menyoroti sportivitas lawan. Usai pertandingan, Feng/Huang memeluk mereka dan Feng bahkan meminta maaf karena sempat protes berlebihan. ""Kami menyampaikan respek dan good luck di final untuk Feng/Huang yang tadi dengan hangat memeluk kami usai pertandingan bahkan Feng meminta maaf karena sempat protes berlebihan. Kami sangat apresiasi hal itu,"" ujar Amri. Nita kemudian menceritakan bagaimana mereka sempat bangkit di gim pertama saat tertinggal match point. ""Gim pertama kami saat mereka sudah tinggal satu poin lagi selesai, kami tidak berpikiran ini tapi coba fokus ke poin kami saja. Kami coba nyari poin sebanyak mungkin dan fokus ke permainan. Akhirnya bisa mengejar dan balik ambil keunggulan,"" kata Nita. Hal serupa terjadi di gim ketiga. Namun di poin-poin kritis, Amri/Nita kalah berani dari pasangan China. ""Gim ketiga itu sama dengan halnya gim pertama. Kami terus komunikasi, belum selesai jadi masih ada kesempatan tapi mungkin saat setting kami kalah nekat sama mereka,"" kata Nita. (mcy/cas)",Sport
20,"Pertandingan ketat dan alot tersaji kala Amri Syahnawi/Nita Violina Marwah menghadapi pasangan China. Perlawanan sengit ditunjukkan wakil Indonesia tersebut. Pasangan Indonesia Amri Syahnawi/Nita Violina Marwah bertemu Feng Yan Zhe/Huang Dong Ping pada semifinal ganda campuran Kejuaraan Dunia 2026, Sabtu (22/8/2026) siang WIB. Pertandingan di Indra Gandhi Indoor Stadium itu selesai 22-20, 14-21, dan 20-22 dalam waktu satu jam 37 menit. Amri/Nita mencoba bermain agresif setelah laga dimulai dan sempat memimpin 5-2. Tapi lawan beradaptasi dan mulai bangkit hingga berbalik unggul 6-7. Pertandingan berjalan alot dengan kedua kubu berupaya saling mematikan dengan sergapan di depan net. Sebuah pukulan memanjang dari Amri memberikan keunggulan untuk China 11-10 saat jeda interval. Feng/Huang menaikkan intensitas serangan dan meraih lima poin beruntun untuk memimpin 16-13. Amri/Nita coba bertahan dan menjaga selisih satu poin di 15-16. Ganda campuran China selangkah demi selangkah menuju game point. Dua kali Nita menyergap di depan net dan itu merapatkan selisih 18-19. Feng/Huang lebih dulu menyentuh game point dan punya dua kesempatan, tapi Amri/Nita tampil tenang untuk menyamakan 20-20! Pukulan Feng yang melebar memberi angin buat Indonesia, lantas smes yang menyangkut dari pemain putra China itu memastikan Amri/Nita merebut gim pertama. Amri/Nita coba memulai gim kedua dengan agresif. Perebutan poin berjalan ketat dan Feng/Huang unggul 11-10 saat jeda interval. Setelah itu Amri/Nita mulai rentan melakukan kesalahan dan membuka jalan lapang untuk China mengamankan poin demi poin. Feng/Huang memenangi gim ini 21-14. Indonesia memulai di bawah tekanan dan tertinggal di gim ketiga. Amri/Nita unjuk kegigihan dalam reli-reli yang dimainkan dan berhasil menyalip 10-9. Saling kejar poin terjadi. Namun dua kesalahan dari Nita memberikan China keunggulan dua poin 19-17. China mencapai match point lebih dulu, tapi Amri/Nita menjaga asa dengan merebut dua poin untuk samakan skor! China kembali memetik keunggulan lebih dulu hingga kemudian mengamankan kemenangan. Feng/Huang pun lolos ke final. (raw/cas)",Sport
21,"Kalah di 8 besar tidak membuat Alwi Farhan larut. Ia langsung mengalihkan fokus untuk evaluasi dan persiapan berikutnya. Perjuangan Alwi di Kejuaraan Dunia dihentikan unggulan keenam Taiwan Chou Tien Chen. Juara Indonesia Masters 2026 itu tak mampu menaklukkan Chou setelah kalah dua gim 15-21, 15-21 di New Delhi, pada Kamis (21/8). Bagi Alwi hasil tersebut tentu tak sesuai dengan harapannya. ia juga kecewa meski akhirnya menerima keunggulan lawan. ""Alhamdulillah tetap bersyukur bisa mencapai babak sejauh ini tapi ya sangat kecewa, tidak sesuai harapan. Saya terima sebagai kesempatan untuk belajar lebih baik,"" kata Alwi dalam keterangannya melalui federasi. Ia mengakui Chou bermain sangat dominan sejak awal. Ditambah kondisi angin yang tidak menentu membuat Alwi Farhan sulit mengembangkan permainan. ""Memang tidak gampang mengatasi lawan, dari awal Chou memang aktif banget untuk mencari serangan dan saya beberapa kali serba salah juga. Dengan kondisi lapangan yang menang kalah anginnya terasa dia yang punya tenaga besar benar-benar memegang kendali,"" ujarnya. Alwi tak ingin larut dalam kekecewaannya usai tersingkir cepat. Dia akan mengalihkan fokus untuk evaluasi dan persiapan berikutnya. Menurut jadwal, Alwi akan tampil di China Masters, pada 1-6 September mendatang. ""Saya akan belajar mengatasi tekanan-tekanan besar seperti tadi,"" kata Alwi Farhan. ""Harus diterima pastinya hasil ini dan kita harus terus berpikir ke depan. Saya masih percaya rencana Tuhan dan saya bakal terus berusaha,"" tutupnya. (mcy/cas)",Sport
22,"Kejuaraan Dunia Bulutangkis 2026 menginjak babak semifinal hari ini. Indonesia punya satu wakil di nomor ganda campuran: Amri Syahnawi/Nita Violina Marwah. Semifinal Kejuaraan Dunia 2026 akan berlangsung di Indra Gandhi Indoor Stadium, Sabtu (22/8/2026) siang WIB. Rangkaian pertandingan dijadwalkan mulai pada pukul 12.00 WIB. Tampil di pertandingan pertama adalah wakil Indonesia, Amri Syahnawi/Nita Violina Marwah. Amri/Nita menghadapi laga sulit melawan unggulan pertama sekaligus peringkat satu dunia Feng Yan Zhe/Huang Dong Ping. Amri/Nita merupakan satu-satunya harapan Indonesia tersisa di turnamen ini. Pemenang laga ini akan menghadapi pemenang Thom Gicquel/Delphine Delrue vs Jiang Zhen Bang/Ya Xin Wei di final. Jadwal Kejuaraan Dunia Bulutangkis 2026, Sabtu (22/8/2026) - Amri Syahnawi/Nita Violina Marwah vs Feng Yan Zhe/Huang Dong Ping - Match 1 (raw/cas)",Sport
23,"Fajar Alfian/Muhammad Shohibul Fikri tersingkir di perempatfinal Kejuaraan Dunia 2026. Mereka mengaku sulit keluar dari tekanan lawan. Alih-alih menjadi andalan Indonesia untuk merebut gelar juara dunia, Fajar/Fikri justru terhenti di babak delapan besar. Unggulan kedua itu takluk dari ganda putra Taiwan Lee Jhe-Huei/Yang Po-Hsuan dalam laga yang bergulir Jumat (21/8/2026). Fajar/Fikri menyerah dari Lee/Yang dengan skor 19-21, 16-21. Fajar mengatakan permainan lawan yang bertumpu pada kecepatan dan power membuat ia dan Fikri kesulitan keluar dari tekanan. ""Hari ini kami tidak bisa keluar dari tekanan, mereka bermain sangat baik dengan speed dan power yang luar biasa. Kami sudah mencoba tapi mereka tampil lebih baik,"" kata Fajar dalam keterangannya melalui federasi. Selain tekanan dari lawan, juara China Open 2026 ini juga mengaku terkejut dengan kondisi angin di lapangan. ""Gim pertama khususnya saya banyak ragu-ragu ya dengan permainan, sedikit kaget juga hembusan angin hari ini lumayan kencang ke pinggir jadi pengembalian bola saya banyak tidak pas,"" dia mengungkapkan. Sementara itu, Fikri menilai, lawan bermain sangat rapat dan membuat ia dan Fajar tak bisa bergerak leluasa menyerang. ""Kami tidak merasa terlalu ada pressure, di lapangan memang lawan bermain baik. Permainan mereka cukup mengagetkan dan solid, seperti sempit dan tidak ada celah di lapangan mereka,"" kata Fikri. Kekalahan ini menjadi evaluasinya untuk turnamen berikutnya. Terutama soal kecepatan menyesuaikan diri dengan kondisi di lapangan. ""Banyak pelajaran untuk saya pribadi di Kejuaraan Dunia ini. Mau lawan siapapun kami harus selalu siap dan harus cepat adaptasi,"" ujar Fikri. (mcy/bay)",Sport
24,"Anthony Susanto sudah menuntaskan kiprahnya di fase grup UTR PTT Men's World Tennis Championship 2026. Dia lolos ke semifinal dengan hasil sempurna. Pada pertandingan keempat Grup A di Lapangan F Bali Beach Country Club Nusa Dua, Bali, Jumat (21/8/2026), Anthony menghadapi Aarjun Pandit. Petenis 29 tahun itu menang dua set langsung 6-2, 6-3. Di set pertama, Anthony langsung tancap gas dan cuma kehilangan dua gim sebelum menang 6-2. Memasuki set kedua, Pandit yang mencoba meningkatkan intensitas serangan yang membuat Anthony kerepotan. Anthony kemudian mematahkan servis lawannya digame ke 7 untuk unggul 5-3. Tanpa menyia-nyiakan kesempatan, Anthony Susanto kembali berhasil mematahkan andit, dan menutup laga dengan skor akhir 6-3 dalam tempo 1 jam 29 menit. ""Persiapan saya sudah baik dan selalu fokus di setiap pertandingan baik dalam kondisi unggul maupun tertinggal. Menurut saya ini kunci sukses dalam memenangkan setiap pertarungan yang dijalani,"" ujar Anthony dalam rilis kepada detikSport. ""Kelolosan ke semifinal jadi motivasi dan modal bagus bagi dirinya untuk berlaga lebih baik lagi pada seri M-15 mendatang,"" sambungnya. Pada laga semifinal, Anthony bertemu juara grup C Alexander Chang. Sedangkan penguasa grup D, Azuma Visaya, menghadapi juara grup B Matthieu Perchicot untuk memperebutkan tiket ke final, Sementara itu pada pertandingan terakhir penentuan peringkat di grup D, ambisi Renaldi Aquila Salim meraih kemenangan keduanya sirna setelah dipaksa menyerah oleh Maximus Zavier Wong. Petenis berusia 21 tahun ini tak kuasa menahan gempuran serta pertahanan solid Wing, sehingga akhirnya takluk 2-6 dan 3-6 dalam durasi 1 jam 28 menit. Dengan hasil tersebut Wong berhak menempati posisi ketiga di grup D, sedangkan Renaldi harus puas di peringkat 4, satu tingkat di atas Ethan David Zapp. (mrp/bay)",Sport
